"Site_initials","Climate profile","Temp_continuous","Proportion_continuous"
"EC","Hot variable",31.7,0.131329334244017
"EC","Hot variable",31.8,0.130493454276862
"EC","Hot variable",31.9,0.129623869208028
"EC","Hot variable",32,0.128718704408974
"EC","Hot variable",32.1,0.127776085251161
"EC","Hot variable",32.2,0.12679413710605
"EC","Hot variable",32.3,0.1257709853451
"EC","Hot variable",32.4,0.124704755339774
"EC","Hot variable",32.5,0.12359357246153
"EC","Hot variable",32.6,0.122428376689884
"EC","Hot variable",32.7,0.121203035860655
"EC","Hot variable",32.8,0.119920067129763
"EC","Hot variable",32.9,0.118581987653124
"EC","Hot variable",33,0.117191314586655
"EC","Hot variable",33.1,0.115750565086274
"EC","Hot variable",33.2,0.114262256307899
"EC","Hot variable",33.3,0.112728905407448
"EC","Hot variable",33.4,0.111153029540838
"EC","Hot variable",33.5,0.109537145863986
"EC","Hot variable",33.6,0.10788377153281
"EC","Hot variable",33.7,0.106195423703228
"EC","Hot variable",33.8,0.104474619531157
"EC","Hot variable",33.9,0.102723876172515
"EC","Hot variable",34,0.10094571078322
"EC","Hot variable",34.1,0.0991426405191879
"EC","Hot variable",34.2,0.0973171825363378
"EC","Hot variable",34.3,0.0954718539905868
"EC","Hot variable",34.4,0.0936091720378525
"EC","Hot variable",34.5,0.0917316538340525
"EC","Hot variable",34.6,0.0898418165351043
"EC","Hot variable",34.7,0.0879421772969255
"EC","Hot variable",34.8,0.0860352532754337
"EC","Hot variable",34.9,0.0841235616265464
"EC","Hot variable",35,0.0822096195061814
"EC","Hot variable",35.1,0.080295944070256
"EC","Hot variable",35.2,0.0783850524746879
"EC","Hot variable",35.3,0.0764794618753946
"EC","Hot variable",35.4,0.0745816894282937
"EC","Hot variable",35.5,0.072694252289303
"EC","Hot variable",35.6,0.0708196676143397
"EC","Hot variable",35.7,0.0689604525593215
"EC","Hot variable",35.8,0.0671191242801661
"EC","Hot variable",35.9,0.0652981999327909
"EC","Hot variable",36,0.0635001966731138
"EC","Hot variable",36.1,0.0617276316570519
"EC","Hot variable",36.2,0.0599830220405231
"EC","Hot variable",36.3,0.0582688849794449
"EC","Hot variable",36.4,0.0565877376297348
"EC","Hot variable",36.5,0.0549420971473106
"EC","Hot variable",36.6,0.0533344806880896
"EC","Hot variable",36.7,0.0517674054079894
"EC","Hot variable",36.8,0.0502433884629277
"EC","Hot variable",36.9,0.0487649470088221
"EC","Hot variable",37,0.0473345982015901
"EC","Hot variable",37.1,0.0459548591971492
"EC","Hot variable",37.2,0.044628247151417
"EC","Hot variable",37.3,0.0433572792203112
"EC","Hot variable",37.4,0.0421444725597493
"EC","Hot variable",37.5,0.0409923443256489
"EC","Hot variable",37.6,0.0398618359392467
"EC","Hot variable",37.7,0.0387130532553066
"EC","Hot variable",37.8,0.0375472600800364
"EC","Hot variable",37.9,0.0363657202196441
"EC","Hot variable",38,0.0351696974803378
"EC","Hot variable",38.1,0.0339604556683252
"EC","Hot variable",38.2,0.0327392585898144
"EC","Hot variable",38.3,0.0315073700510133
"EC","Hot variable",38.4,0.03026605385813
"EC","Hot variable",38.5,0.0290165738173724
"EC","Hot variable",38.6,0.0277601937349483
"EC","Hot variable",38.7,0.0264981774170658
"EC","Hot variable",38.8,0.0252317886699327
"EC","Hot variable",38.9,0.0239622912997572
"EC","Hot variable",39,0.0226909491127472
"EC","Hot variable",39.1,0.0214190259151105
"EC","Hot variable",39.2,0.0201477855130552
"EC","Hot variable",39.3,0.0188784917127891
"EC","Hot variable",39.4,0.0176124083205203
"EC","Hot variable",39.5,0.0163507991424568
"EC","Hot variable",39.6,0.0150949279848064
"EC","Hot variable",39.7,0.0138460586537771
"EC","Hot variable",39.8,0.0126054549555769
"EC","Hot variable",39.9,0.0113743806964137
"EC","Hot variable",40,0.0101540996824956
"EC","Hot variable",40.1,0.00894587572003031
"EC","Hot variable",40.2,0.00775097261522596
"EC","Hot variable",40.3,0.00657065417429047
"EC","Hot variable",40.4,0.00540618420343179
"EC","Hot variable",40.5,0.00425882650885797
"EC","Hot variable",40.6,0.00312984489677678
"EC","Hot variable",40.7,0.00202050317339628
"EC","Hot variable",40.8,0.000932065144924414
"EC","Hot variable",40.9,0
"EC","Hot variable",41,0
"EC","Hot variable",41.1,0
"EC","Hot variable",41.2,0
"EC","Hot variable",41.3,0
"EC","Hot variable",41.4,0
"EC","Hot variable",41.5,0
"EC","Hot variable",41.6,0
"EC","Hot variable",41.7,0
"EC","Hot variable",41.8,0
"EC","Hot variable",41.9,0
"EC","Hot variable",42,0
"EC","Hot variable",42.1,0
"EC","Hot variable",42.2,0
"EC","Hot variable",42.3,0
"EC","Hot variable",42.4,0
"EC","Hot variable",42.5,0
"EC","Hot variable",42.6,0
"EC","Hot variable",42.7,0
"EC","Hot variable",42.8,0
"EC","Hot variable",42.9,0
"EC","Hot variable",43,0
"EC","Hot variable",43.1,0
"EC","Hot variable",43.2,0
"EC","Hot variable",43.3,0
"EC","Hot variable",43.4,0
"EC","Hot variable",43.5,0
"EC","Hot variable",43.6,0
"EC","Hot variable",43.7,0
"EC","Hot variable",43.8,0
"EC","Hot variable",43.9,0
"EC","Hot variable",44,0
"EC","Hot variable",44.1,0
"EC","Hot variable",44.2,0
"EC","Hot variable",44.3,0
"EC","Hot variable",44.4,0
"EC","Hot variable",44.5,0
"EC","Hot variable",44.6,0
"EC","Hot variable",44.7,0
"EC","Hot variable",44.8,0
"EC","Hot variable",44.9,0
"EC","Hot variable",45,0
"EC","Hot variable",45.1,0
"EC","Hot variable",45.2,0
"EC","Hot variable",45.3,0
"EC","Hot variable",45.4,0
"EC","Hot variable",45.5,0
"EC","Hot variable",45.6,0
"EC","Hot variable",45.7,0
"EC","Hot variable",45.8,0
"EC","Hot variable",45.9,0
"EC","Hot variable",46,0
"EC","Hot variable",46.1,0
"EC","Hot variable",46.2,0
"EC","Hot variable",46.3,0
"EC","Hot variable",46.4,0
"EC","Hot variable",46.5,0
"EC","Hot variable",46.6,0
"EC","Hot variable",46.7,0
"EC","Hot variable",46.8,0
"EC","Hot variable",46.9,0
"EC","Hot variable",47,0
"EC","Hot variable",47.1,0
"EC","Hot variable",47.2,0
"EC","Hot variable",47.3,0
"EC","Hot variable",47.4,0
"EC","Hot variable",47.5,0
"EC","Hot variable",47.6,0
"EC","Hot variable",47.7,0
"EC","Hot variable",47.8,0
"EC","Hot variable",47.9,0
"EC","Hot variable",48,0
"EC","Hot variable",48.1,0
"EC","Hot variable",48.2,0
"EC","Hot variable",48.3,0
"EC","Hot variable",48.4,0
"EC","Hot variable",48.5,0
"EC","Hot variable",48.6,0
"EC","Hot variable",48.7,0
"EC","Hot variable",48.8,0
"EC","Hot variable",48.9,0
"EC","Hot variable",49,0
"EC","Hot variable",49.1,0
"EC","Hot variable",49.2,0
"EC","Hot variable",49.3,0
"EC","Hot variable",49.4,0
"EC","Hot variable",49.5,0
"EC","Hot variable",49.6,0
"EC","Hot variable",49.7,0
"EC","Hot variable",49.8,0
"EC","Hot variable",49.9,0
"EC","Hot variable",50,0
"EC","Hot variable",50.1,0
"EC","Hot variable",50.2,0
"EC","Hot variable",50.3,0
"EC","Hot variable",50.4,0
"EC","Hot variable",50.5,0
"EC","Hot variable",50.6,0
"EC","Hot variable",50.7,0
"EC","Hot variable",50.8,0
"EC","Hot variable",50.9,0
"EC","Hot variable",51,0
"EC","Hot variable",51.1,0
"EC","Hot variable",51.2,0
"EC","Hot variable",51.3,0
"EC","Hot variable",51.4,0
"EC","Hot variable",51.5,0
"EC","Hot variable",51.6,0
"EC","Hot variable",51.7,0
"EC","Hot variable",51.8,0
"EC","Hot variable",51.9,0
"EC","Hot variable",52,0
"EC","Hot variable",52.1,0
"EC","Hot variable",52.2,0
"EC","Hot variable",52.3,0
"EC","Hot variable",52.4,0
"EC","Hot variable",52.5,0
"EC","Hot variable",52.6,0
"EC","Hot variable",52.7,0
"EC","Hot variable",52.8,0
"EC","Hot variable",52.9,0
"EC","Hot variable",53,0
"EC","Hot variable",53.1,0
"EC","Hot variable",53.2,0
"EC","Hot variable",53.3,0
"EC","Hot variable",53.4,0
"EC","Hot variable",53.5,0
"EC","Hot variable",53.6,0
"EC","Hot variable",53.7,0
"EC","Hot variable",53.8,0
"EC","Hot variable",53.9,0
"EC","Hot variable",54,0
"EC","Hot variable",54.1,0
"EC","Hot variable",54.2,0
"EC","Hot variable",54.3,0
"EC","Hot variable",54.4,0
"EC","Hot variable",54.5,0
"EC","Hot variable",54.6,0
"EC","Hot variable",54.7,0
"EC","Hot variable",54.8,0
"EC","Hot variable",54.9,0
"EC","Hot variable",55,0
"EC","Hot variable",55.1,0
"EC","Hot variable",55.2,0
"EC","Hot variable",55.3,0
"EC","Hot variable",55.4,0
"EC","Hot variable",55.5,0
"EC","Hot variable",55.6,0
"EC","Hot variable",55.7,0
"EC","Hot variable",55.8,0
"EC","Hot variable",55.9,0
"EC","Hot variable",56,0
"EC","Hot variable",56.1,0
"EC","Hot variable",56.2,0
"EC","Hot variable",56.3,0
"EC","Hot variable",56.4,0
"EC","Hot variable",56.5,0
"EC","Hot variable",56.6,0
"EC","Hot variable",56.7,0
"EC","Hot variable",56.8,0
"EC","Hot variable",56.9,0
"EC","Hot variable",57,0
"EC","Hot variable",57.1,0
"EC","Hot variable",57.2,0
"EC","Hot variable",57.3,0
"EC","Hot variable",57.4,0
"EC","Hot variable",57.5,0
"EC","Hot variable",57.6,0
"EC","Hot variable",57.7,0
"EC","Hot variable",57.8,0
"EC","Hot variable",57.9,0
"EC","Hot variable",58,0
"EC","Hot variable",58.1,0
"EC","Hot variable",58.2,0
"EC","Hot variable",58.3,0
"EC","Hot variable",58.4,0
"EC","Hot variable",58.5,0
"EC","Hot variable",58.6,0
"EC","Hot variable",58.7,0
"EC","Hot variable",58.8,0
"EC","Hot variable",58.9,0
"EC","Hot variable",59,0
"EC","Hot variable",59.1,0
"EC","Hot variable",59.2,0
"EC","Hot variable",59.3,0
"EC","Hot variable",59.4,0
"EC","Hot variable",59.5,0
"EC","Hot variable",59.6,0
"EC","Hot variable",59.7,0
"EC","Hot variable",59.8,0
"EC","Hot variable",59.9,0
"EC","Hot variable",60,0
"EC","Hot variable",60.1,0
"EC","Hot variable",60.2,0
"EC","Hot variable",60.3,0
"EC","Hot variable",60.4,0
"EC","Hot variable",60.5,0
"EC","Hot variable",60.6,0
"EC","Hot variable",60.7,0
"EC","Hot variable",60.8,0
"EC","Hot variable",60.9,0
"EC","Hot variable",61,0
"EC","Hot variable",61.1,0
"EC","Hot variable",61.2,0
"EC","Hot variable",61.3,0
"EC","Hot variable",61.4,0
"EC","Hot variable",61.5,0
"EC","Hot variable",61.6,0
"EC","Hot variable",61.7,0
"EC","Hot variable",61.8,0
"EC","Hot variable",61.9,0
"EC","Hot variable",62,0
"EC","Hot variable",62.1,0
"EC","Hot variable",62.2,0
"EC","Hot variable",62.3,0
"EC","Hot variable",62.4,0
"EC","Hot variable",62.5,0
"J","Hot stable",-5,0.000552957423397164
"J","Hot stable",-4.9,0
"J","Hot stable",-4.8,0
"J","Hot stable",-4.7,0
"J","Hot stable",-4.6,0
"J","Hot stable",-4.5,0
"J","Hot stable",-4.4,0
"J","Hot stable",-4.3,0
"J","Hot stable",-4.2,0
"J","Hot stable",-4.1,0
"J","Hot stable",-4,0
"J","Hot stable",-3.9,0
"J","Hot stable",-3.8,0
"J","Hot stable",-3.7,0
"J","Hot stable",-3.6,0
"J","Hot stable",-3.5,0
"J","Hot stable",-3.4,0
"J","Hot stable",-3.3,0
"J","Hot stable",-3.2,0
"J","Hot stable",-3.1,0
"J","Hot stable",-3,0
"J","Hot stable",-2.9,0
"J","Hot stable",-2.8,0
"J","Hot stable",-2.7,0
"J","Hot stable",-2.6,0
"J","Hot stable",-2.5,0
"J","Hot stable",-2.4,0
"J","Hot stable",-2.3,0
"J","Hot stable",-2.2,0
"J","Hot stable",-2.1,0
"J","Hot stable",-2,0
"J","Hot stable",-1.9,0
"J","Hot stable",-1.8,0
"J","Hot stable",-1.7,0
"J","Hot stable",-1.6,0
"J","Hot stable",-1.5,0
"J","Hot stable",-1.4,0
"J","Hot stable",-1.3,0
"J","Hot stable",-1.2,0
"J","Hot stable",-1.1,0
"J","Hot stable",-1,0
"J","Hot stable",-0.899999999999999,0
"J","Hot stable",-0.8,0
"J","Hot stable",-0.7,0
"J","Hot stable",-0.6,0
"J","Hot stable",-0.5,0
"J","Hot stable",-0.399999999999999,0
"J","Hot stable",-0.3,0
"J","Hot stable",-0.199999999999999,0
"J","Hot stable",-0.0999999999999996,0
"J","Hot stable",0,0
"J","Hot stable",0.100000000000001,0
"J","Hot stable",0.2,0
"J","Hot stable",0.300000000000001,0
"J","Hot stable",0.4,0.000275739561904159
"J","Hot stable",0.5,0.0011978694351916
"J","Hot stable",0.600000000000001,0.00214377893863295
"J","Hot stable",0.7,0.00311271821470722
"J","Hot stable",0.800000000000001,0.00410393740589342
"J","Hot stable",0.9,0.00511668665467054
"J","Hot stable",1,0.00615021610351762
"J","Hot stable",1.1,0.00720377589491365
"J","Hot stable",1.2,0.00827661617133764
"J","Hot stable",1.3,0.00936798707526861
"J","Hot stable",1.4,0.0104771387491855
"J","Hot stable",1.5,0.0116033213355675
"J","Hot stable",1.6,0.0127457849768934
"J","Hot stable",1.7,0.0139037798156423
"J","Hot stable",1.8,0.0150765559942933
"J","Hot stable",1.9,0.0162633636553253
"J","Hot stable",2,0.0174634529412172
"J","Hot stable",2.1,0.0186760739944483
"J","Hot stable",2.2,0.0199004769574974
"J","Hot stable",2.3,0.0211359119728435
"J","Hot stable",2.4,0.0223816291829657
"J","Hot stable",2.5,0.023636878730343
"J","Hot stable",2.6,0.0249367881238964
"J","Hot stable",2.7,0.026315349146519
"J","Hot stable",2.8,0.0277701083516476
"J","Hot stable",2.9,0.0292986122927193
"J","Hot stable",3,0.030898407523171
"J","Hot stable",3.1,0.0325670405964397
"J","Hot stable",3.2,0.0343020580659622
"J","Hot stable",3.3,0.0361010064851757
"J","Hot stable",3.4,0.0379614324075169
"J","Hot stable",3.5,0.0398808823864229
"J","Hot stable",3.6,0.0418569029753307
"J","Hot stable",3.7,0.0438870407276771
"J","Hot stable",3.8,0.0459688421968992
"J","Hot stable",3.9,0.0480998539364338
"J","Hot stable",4,0.0502776224997181
"J","Hot stable",4.1,0.0524996944401888
"J","Hot stable",4.2,0.054763616311283
"J","Hot stable",4.3,0.0570669346664376
"J","Hot stable",4.4,0.0594071960590895
"J","Hot stable",4.5,0.0617819470426758
"J","Hot stable",4.6,0.0641887341706334
"J","Hot stable",4.7,0.0666251039963992
"J","Hot stable",4.8,0.0690886030734101
"J","Hot stable",4.9,0.0715767779551033
"J","Hot stable",5,0.0740871751949155
"J","Hot stable",5.1,0.0766173413462838
"J","Hot stable",5.2,0.079164822962645
"J","Hot stable",5.3,0.0817271665974363
"J","Hot stable",5.4,0.0843019188040944
"J","Hot stable",5.5,0.0868866261360564
"J","Hot stable",5.6,0.0894788351467593
"J","Hot stable",5.7,0.0920760923896399
"J","Hot stable",5.8,0.0946759444181353
"J","Hot stable",5.9,0.0972759377856823
"J","Hot stable",6,0.099873619045718
"J","Hot stable",6.1,0.102466534751679
"J","Hot stable",6.2,0.105052231457003
"J","Hot stable",6.3,0.107628255715126
"J","Hot stable",6.4,0.110192154079486
"J","Hot stable",6.5,0.11274147310352
"J","Hot stable",6.6,0.115273759340663
"J","Hot stable",6.7,0.117786559344354
"J","Hot stable",6.8,0.120277419668029
"J","Hot stable",6.9,0.122743886865126
"J","Hot stable",7,0.12518350748908
"J","Hot stable",7.1,0.12759382809333
"J","Hot stable",7.2,0.129972395231312
"J","Hot stable",7.3,0.132316755456463
"J","Hot stable",7.4,0.13462445532222
"J","Hot stable",7.5,0.13689304138202
"J","Hot stable",7.6,0.139227258932869
"J","Hot stable",7.7,0.141728172562507
"J","Hot stable",7.8,0.144387807760467
"J","Hot stable",7.9,0.147198190016284
"J","Hot stable",8,0.150151344819491
"J","Hot stable",8.1,0.153239297659623
"J","Hot stable",8.2,0.156454074026215
"J","Hot stable",8.3,0.1597876994088
"J","Hot stable",8.4,0.163232199296913
"J","Hot stable",8.5,0.166779599180088
"J","Hot stable",8.6,0.17042192454786
"J","Hot stable",8.7,0.174151200889762
"J","Hot stable",8.8,0.177959453695329
"J","Hot stable",8.9,0.181838708454096
"J","Hot stable",9,0.185780990655595
"J","Hot stable",9.1,0.189778325789362
"J","Hot stable",9.2,0.193822739344932
"J","Hot stable",9.3,0.197906256811837
"J","Hot stable",9.4,0.202020903679613
"J","Hot stable",9.5,0.206158705437794
"J","Hot stable",9.6,0.210311687575913
"J","Hot stable",9.7,0.214471875583506
"J","Hot stable",9.8,0.218631294950106
"J","Hot stable",9.9,0.222781971165248
"J","Hot stable",10,0.226915929718466
"J","Hot stable",10.1,0.231025196099294
"J","Hot stable",10.2,0.235101795797267
"J","Hot stable",10.3,0.239137754301919
"J","Hot stable",10.4,0.243125097102783
"J","Hot stable",10.5,0.247055849689395
"J","Hot stable",10.6,0.250922037551289
"J","Hot stable",10.7,0.254715686177998
"J","Hot stable",10.8,0.258428821059058
"J","Hot stable",10.9,0.262053467684002
"J","Hot stable",11,0.265581651542364
"J","Hot stable",11.1,0.269005398123679
"J","Hot stable",11.2,0.272316732917482
"J","Hot stable",11.3,0.275507681413306
"J","Hot stable",11.4,0.278570269100685
"J","Hot stable",11.5,0.281496521469154
"J","Hot stable",11.6,0.284278464008248
"J","Hot stable",11.7,0.2869081222075
"J","Hot stable",11.8,0.289377521556445
"J","Hot stable",11.9,0.291678687544616
"J","Hot stable",12,0.293803645661549
"J","Hot stable",12.1,0.295744421396778
"J","Hot stable",12.2,0.297493040239835
"J","Hot stable",12.3,0.299041527680258
"J","Hot stable",12.4,0.300381909207578
"J","Hot stable",12.5,0.301506210311331
"J","Hot stable",12.6,0.302452610897605
"J","Hot stable",12.7,0.303267273903542
"J","Hot stable",12.8,0.303954199365255
"J","Hot stable",12.9,0.304517387318861
"J","Hot stable",13,0.304960837800471
"J","Hot stable",13.1,0.305288550846202
"J","Hot stable",13.2,0.305504526492166
"J","Hot stable",13.3,0.305612764774479
"J","Hot stable",13.4,0.305617265729254
"J","Hot stable",13.5,0.305522029392606
"J","Hot stable",13.6,0.305331055800648
"J","Hot stable",13.7,0.305048344989496
"J","Hot stable",13.8,0.304677896995263
"J","Hot stable",13.9,0.304223711854063
"J","Hot stable",14,0.303689789602011
"J","Hot stable",14.1,0.303080130275221
"J","Hot stable",14.2,0.302398733909807
"J","Hot stable",14.3,0.301649600541883
"J","Hot stable",14.4,0.300836730207564
"J","Hot stable",14.5,0.299964122942964
"J","Hot stable",14.6,0.299035778784196
"J","Hot stable",14.7,0.298055697767376
"J","Hot stable",14.8,0.297027879928617
"J","Hot stable",14.9,0.295956325304034
"J","Hot stable",15,0.294845033929741
"J","Hot stable",15.1,0.293698005841852
"J","Hot stable",15.2,0.292519241076481
"J","Hot stable",15.3,0.291312739669742
"J","Hot stable",15.4,0.29008250165775
"J","Hot stable",15.5,0.288832527076619
"J","Hot stable",15.6,0.287566815962463
"J","Hot stable",15.7,0.286289368351397
"J","Hot stable",15.8,0.285004184279534
"J","Hot stable",15.9,0.283715263782989
"J","Hot stable",16,0.282426606897876
"J","Hot stable",16.1,0.281142213660309
"J","Hot stable",16.2,0.279866084106402
"J","Hot stable",16.3,0.27860221827227
